id,text,label
1542,[CLS] An aborted 7-month-old <e1>fetus</e1> was found in a gift <e2>box</e2> under a Christmas tree [SEP],11
1543,[CLS] Frequently the <e1>author</e1> departs from an <e2>explanation</e2> of what has transpired and the facts and forces pertaining to the action [SEP],0
1544,"[CLS] In this constitution the <e1>people</e1> was the source of all <e2>powers</e2>, but it exercised none [SEP]",18
1545,"[CLS] The predominant mixing action is to shear the mixing compound between the <e1>rotors</e1> of the <e2>mixer</e2>, and the distance between the rotors is less than the rotor diameter [SEP]",2
1546,"[CLS] The <e1>band</e1> performs with a high level of <e2>musicality</e2>, energy and spirit while combining sensitive group interplay with dynamic solo improvisations [SEP]",0
1547,[CLS] The <e1>glass bottle</e1> was contained in a <e2>wire mesh basket</e2> in case of explosion [SEP],11
1548,[CLS] The <e1>installation</e1> powered a 100 horsepower (75 kW) synchronous <e2>motor</e2> at Telluride [SEP],4
1549,"[CLS] Merolchazzar, the high-priest, muttered something about the anger of the Gods at the toleration shown to a <e1>sect</e1> of impious <e2>heretics</e2> who ate pigeons broiled, "" whereas,"" said he, ""our religion commands us to eat them roasted. [SEP]",6
1550,[CLS] The <e1>process</e1> builds many <e2>features</e2> into the product that translate into benefits for you [SEP],0
1551,[CLS] A shirtless <e1>farmer</e1> toils to plow the soil with a <e2>hand-cultivator</e2> while his wife quietly follows with seeds for the freshly turned earth [SEP],3
1552,[CLS] The latter <e1>course</e1> explained the biological <e2>phenomena</e2> in a mathematical way [SEP],13
1553,"[CLS] The <e1>flat</e1> has a fully equipped kitchen, BBQ, two <e2>bathrooms</e2>, internet, sky and an indoor pool [SEP]",1
1554,"[CLS] <e1>Fish</e1> gather in a <e2>shoal</e2>, a shallow place in a river or lake [SEP]",5
1555,"[CLS] Where a worker works in a <e1>factory</e1> for more than nine <e2>hours</e2> in any day or for more than forty-eight hours in any week, he shall be entitled to wages at the rate of twice his ordinary rate of wages [SEP]",0
1556,"[CLS] They raided a house behind Mustapha's residence and seized a <e1>cache</e1> of <e2>arms</e2>, weapons and explosives [SEP]",6
1557,[CLS] The <e1>work</e1> is rooted in an <e2>effort</e2> to demonstrate commonality between the arts by focusing on classical rhetoric as the main discursive agency [SEP],0
1558,[CLS] Republican senators hammered White House science officials about the <e1>emails</e1> leaked from prominent climate <e2>scientists</e2> two weeks ago [SEP],17
1559,"[CLS] Thermocerin is a powerful fat <e1>burner</e1> that works with a combination of natural <e2>herbs</e2> such as White and Green Tea, Capsaicin, and Caffeine [SEP]",0
1560,"[CLS] Peter Wayner, a <e1>technology</e1> <e2>writer</e2>, struggles with how to respond to the widespread piracy of his books online [SEP]",0
1561,[CLS] Even the <e1>hinges</e1> of the <e2>refrigerator</e2> are hidden to provide a clean edged look [SEP],2
1562,"[CLS] So solar thermal power generation works essentially the same as generation from fossil fuels except that instead of using steam produced from the combustion of fossil fuels, the <e1>steam</e1> is produced by the <e2>heat</e2> collected from sunlight [SEP]",7
1563,"[CLS] Since we see an <e1>array</e1> of spectral <e2>colors</e2>, it led him to the conclusion that color is a perceptual experience that depends on the wavelength of the light [SEP]",6
1564,[CLS] But the <e1>problem</e1> requires a broader <e2>solution</e2> - one that is consistent with the new U.S. commitment to cross-border cooperation [SEP],0
1565,[CLS] The size of the <e1>assemblies</e1> grows from the byssus substrate <e2>interface</e2> to the transition layer [SEP],0
1566,[CLS] Virgin spaceship takes <e1>visitors</e1> into <e2>suborbital space</e2> [SEP],9
1567,"[CLS] David and I have the same ""vision"" for our <e1>kennel</e1> of <e2>dogs</e2> and share the same philosophy in what we want our Labradors to represent [SEP]",6
1568,"[CLS] The street outside the side entrance was decked, however, with three limousines double-parked and a <e1>squad</e1> of motorcycle <e2>policemen</e2> stood at the door [SEP]",6
1569,"[CLS] The production of <e1>rice</e1> <e2>spirits</e2> in South China, such as the well-known Guiling Shanhua Spirit, kept using the same method described above until the first half of this century [SEP]",18
1570,"[CLS] The <e1>software</e1> creates pictures using random <e2>algorithms</e2>, and prints them in sections on multiple pages which can be trimmed and assembled to fashion large posters [SEP]",3
1571,[CLS] <e1>Autonomic imbalance</e1> is one of the multifactorial causes of essential <e2>hypertension</e2> currently [SEP],8
1572,"[CLS] Sitting on wooden benches, in strong, concealed positions, the enemy machine <e1>gunners</e1> tore the platoon to shreds with their murderous <e2>weapons</e2> [SEP]",3
1573,[CLS] Toda has established himself as the world's foremost <e1>folder</e1> of paper <e2>planes</e2> [SEP],15
1574,[CLS] The <e1>exhibition</e1> explores the <e2>ideas</e2> and beliefs of people in the Middle Ages [SEP],13
1575,"[CLS] Narrative <e1>identity</e1> takes part in the story's <e2>movement</e2>, in the dialectic between order and disorder [SEP]",0
1576,[CLS] Again you make professional <e1>judgements</e1> regarding their relative <e2>value</e2> [SEP],13
1577,[CLS] Some nails are more difficult to remove than others from the <e1>shank</e1> of the <e2>shoe</e2> [SEP],2
1578,"[CLS] He kept collecting those <e1>book</e1> <e2>titles</e2>, and sent them to me for our next reading list [SEP]",1
1579,[CLS] The following <e1>discussion</e1> centered mainly around the <e2>issue</e2> of photographing children [SEP],13
1580,[CLS] It was the only living thing in sight except for a stationary <e1>cloud</e1> of hysterical <e2>gnats</e2> suspended in the heat above the road [SEP],6
1581,"[CLS] As I move closer to the kitchen, the steady <e1>hum</e1> of the <e2>refrigerator</e2> grows stronger [SEP]",7
1582,"[CLS] He changed perspective cricketers view, on role of wicket <e1>keeper</e1> in the <e2>team</e2> [SEP]",5
1583,"[CLS] I have long been an ardent admirer, user, and buyer of the <e1>knitwear</e1> produced by this excellent <e2>company</e2> based in the small borders town of Hawick [SEP]",16
1584,"[CLS] To strengthen, if needed, maybe some sinister reference to the <e1>pea</e1> having got out from under the <e2>mattress</e2> [SEP]",17
1585,[CLS] The real <e1>output</e1> per capita is running into inherent <e2>barriers</e2> [SEP],0
1586,[CLS] Fatty <e1>acid</e1> and phospholipid chlorohydrins cause cell stress and endothelial <e2>adhesion</e2> [SEP],8
1587,[CLS] Nuclear <e1>material</e1> of Trypanosoma brucei is imported into the <e2>mitochondria</e2> [SEP],9
1588,"[CLS] Lately, even women inject <e1>steroids</e1> into their <e2>muscles</e2> [SEP]",9
1589,"[CLS] The Earth was the center of the universe, and the <e1>sky</e1> was enclosed in a <e2>dome</e2> [SEP]",0
1590,[CLS] The enemy combatant <e1>case</e1> has moved into <e2>civilian courts</e2> [SEP],9
1591,[CLS] It is the <e1>story</e1> of a <e2>teenager</e2> who finds himself floating on a raft down the Mississippi River with an escaping slave [SEP],13
1592,[CLS] They are a collection of <e1>standards</e1> defining the allowed <e2>formats</e2> of Compact Discs [SEP],13
1593,[CLS] Strora Enso has a wide <e1>range</e1> of white envelope <e2>papers</e2> developed for excellent runnability and printability [SEP],6
1594,[CLS] The origin of a <e1>cancer</e1> is from a single <e2>cell</e2> [SEP],17
1595,[CLS] I had a <e1>nest</e1> of garter <e2>snakes</e2> in the crack between the sidewalk and foundation last year [SEP],6
1596,[CLS] The old geological <e1>theory</e1> explained <e2>mountains</e2> as wrinkles made by the Earth shrinking as it cools down [SEP],13
1597,[CLS] Our <e1>cutter</e1> has a <e2>staysail</e2> on a furler [SEP],1
1598,[CLS] My <e1>mint julep</e1> was in a <e2>glass</e2> I still own [SEP],11
1599,[CLS] The contaminated buildings that were buried have leaked <e1>radiation</e1> into the <e2>soil</e2> [SEP],9
1600,"[CLS] Another shows a <e1>worker</e1> with a <e2>cigarette</e2> dangling from his mouth, a lunch box popping out from under a well-muscled arm [SEP]",3
1601,"[CLS] When leaving on the walk, our guide gave one of our group a <e1>bottle</e1> with twenty <e2>re-hydration tablets</e2> in it [SEP]",12
1602,[CLS] He accidentally dropped the <e1>file</e1> into the wrong <e2>folder</e2> [SEP],9
1603,[CLS] The new <e1>cigarettes</e1> cause headaches and <e2>nausea</e2> and contain dangerous chemicals [SEP],8
1604,[CLS] The method examines the <e1>hypothesis</e1> <e2>stack</e2> of the decoder during recognition and picks the most likely terms before they are pruned [SEP],5
1605,[CLS] Bangladesh has urged India to do away with <e1>visas</e1> for <e2>travel</e2> between the two neighbours to boost trade [SEP],0
1606,[CLS] A Canadian <e1>doctor</e1> cured me with only a <e2>massage</e2> [SEP],3
1607,"[CLS] This past September, the convicted <e1>burglar</e1> escaped from an open <e2>prison</e2> [SEP]",17
1608,[CLS] I made sure that the end could still slide freely over the <e1>dowel</e1> <e2>rod</e2> [SEP],0
1609,[CLS] He put a <e1>gallon</e1> into his <e2>cart</e2> and walked back to the front of the store [SEP],9
1610,[CLS] They were a loose <e1>confederacy</e1> of various Arab <e2>lineages</e2> who were forged together in the eighteenth century by a common way of life and amalgamated in the twentieth century under their famous Shaykh (Sir) 'Ali al-Tom (1874-1937) [SEP],6
1611,[CLS] Local <e1>legend</e1> tells of a <e2>man</e2> unjustly hanged and a grave where no grass will grow [SEP],13
1612,[CLS] It was noted that this <e1>policy</e1> had been considered at the last <e2>meeting</e2> of the Policy and Procedure Review [SEP],14
1613,[CLS] <e1>Billionaires</e1> make up India's <e2>rich list</e2> [SEP],5
1614,"[CLS] An air <e1>freshener</e1> is constructed from <e2>parts</e2> to make a model of an object from everyday life, e.g. an airplane, insect, or bird [SEP]",1
1615,"[CLS] As the driver passed Venne, one of the hooks caught the cyclist, dragging him under the <e1>wheels</e1> of the <e2>truck</e2> [SEP]",2
1616,[CLS] People used to throw <e1>coins</e1> into this <e2>fountain</e2> [SEP],9
1617,"[CLS] The <e1>military</e1> uses <e2>sandbags</e2> for field fortifications, or as a temporary measure to protect civilian structures [SEP]",3
1618,"[CLS] The <e1>prophet</e1> was put into a vaulted <e2>cell</e2> in a dungeon, where he remained a long time [SEP]",9
1619,[CLS] Peg bags are the medium sized bags that hang in the candy <e1>isle</e1> of the <e2>store</e2> [SEP],2
1620,"[CLS] On the hour, the <e1>clock</e1> plays a <e2>melody</e2> with motion [SEP]",8
1621,"[CLS] For example, a <e1>technology</e1> <e2>manufacturer</e2> undertook a seven-year, $200 million human resources outsourcing effort [SEP]",0
1622,[CLS] Nurses' <e1>militancy</e1> stemmed from two different kinds of <e2>experiences</e2> [SEP],7
1623,[CLS] An i-Button is a globally unique <e1>computer chip</e1> enclosed in a 16mm <e2>steel case</e2> [SEP],11
1624,"[CLS] Four hours earlier, the <e1>electrician</e1> injured his eye with the blunt <e2>end</e2> of a screwdriver [SEP]",3
1625,[CLS] He was shocked to find the <e1>mixes</e1> were in a <e2>box</e2> in his garage that was in mortal danger because rats had used it for nesting [SEP],11
1626,[CLS] This <e1>publication</e1> is supported by a <e2>grant</e2> from Merck [SEP],0
1627,[CLS] A simple DC <e1>motor</e1> has a <e2>coil</e2> of wire that can rotate in a magnetic field [SEP],1
1628,"[CLS] The human psyche is seen to be a <e1>confederation</e1> of various <e2>aspects</e2> (e.g., cognition, affection, conation) [SEP]",6
1629,[CLS] Nails grow out of deep folds in the <e1>skin</e1> of the <e2>fingers</e2> and toes [SEP],2
1630,[CLS] The <e1>plane</e1> took off westbound from the small airport's southernmost <e2>runway</e2> shortly before 6 p.m [SEP],17
1631,[CLS] The <e1>pollution</e1> from animal <e2>factories</e2> is also destroying parts of the world's oceans [SEP],7
1632,"[CLS] It is a shady retreat, close to a <e1>chain</e1> of shallow <e2>ponds</e2> near the lake shore [SEP]",6
1633,[CLS] But O'Brien was proud of how his <e1>team</e1> finished a difficult <e2>season</e2> [SEP],0
1634,[CLS] The <e1>aircraft</e1> is landing into the <e2>sea</e2> [SEP],9
1635,"[CLS] As a result of this consolidation, the <e1>area</e1> comprised of these <e2>villages</e2> is now called Kalbach, but each village still has its own identity on a map [SEP]",1
1636,[CLS] The <e1>achievements</e1> of Michael Phelps in the pool proved to be a major <e2>talking point</e2> for the riders [SEP],0
1637,"[CLS] A remarkable <e1>combination</e1> of favourable <e2>circumstances</e2> saw the technology progress from the innovation phase - its trial in prototype form - through to adoption and widespread use, in only a few years [SEP]",0
1638,[CLS] The NNT and NNH are useful indices to describe the trade-off between the benefit and the <e1>harm</e1> produced by a new <e2>treatment</e2> [SEP],7
1639,"[CLS] However, there are <e1>fish</e1> with <e2>lungs</e2> and fish without swim bladders [SEP]",1
1640,[CLS] The eleventh <e1>chapter</e1> is devoted entirely to <e2>architecture</e2> [SEP],13
1641,[CLS] <e1>Acne</e1> is caused by <e2>clogging</e2> of sebaceous (oil producing) glands on the skin [SEP],7
1642,"[CLS] Once the <e1>list</e1> of relevant <e2>patents</e2> appears, clicking on the patent number brings up the entire patent [SEP]",6
1643,"[CLS] In one of cinema's earliest and most famous screenings, the <e1>crowd</e1> ran away from the <e2>theatre</e2> after an approaching train appeared [SEP]",17
1644,"[CLS] They infiltrated here and there, provoking the Russian <e1>military</e1> to liberate region after region with <e2>bombs</e2> and artillery [SEP]",3
